"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Carrington College-Spokane","10102 E. Knox Ave., Ste. 200, Spokane, Washington 99206-4187","www.carrington.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","407","407","69%","7%","Fall 2013","$20,107","Medical/Clinical Assistant","439118","03042501"
"Cascadia College","18345 Campus Way NE, Bothell, Washington 98011-8205","www.cascadia.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","3434","3434","31%","26%","Fall 2010","$8,201","-","439190","03483500"
"Central Washington University","400 East University Way, Ellensburg, Washington 98926-7501","www.cwu.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Master's degree|Post-master's certificate","Town: Distant","Yes","11971","11119","52%","NA","Fall 2010","$14,080","-","234827","00377100"
"Centralia College","600 Centralia College Blvd., Centralia, Washington 98531-4099","www.centralia.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Distant","Yes","3265","3265","34%","19%","Fall 2010","$7,390","-","234845","00377200"
"Charter College","17200 S.E. Mill Plain Boulevard, Suite 100, Vancouver, Washington 98683-7575","www.chartercollege.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Master's degree","City: Midsize","No","2676","2667","47%","NA","Fall 2010","$26,520","-","102845","02576900"
"City University of Seattle","521 Wall Street, Suite 100, Seattle, Washington 98121","www.cityu.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Large","Yes","1874","725","24%","NA","Fall 2010","NA","-","234915","01302200"
"Clark College","1933 Fort Vancouver Way, Vancouver, Washington 98663-3598","www.clark.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Midsize","No","10318","10318","25%","18%","Fall 2010","$7,319","-","234933","00377300"
"Clover Park Technical College","4500 Steilacoom Blvd SW, Lakewood, Washington 98499-4004","www.cptc.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Small","No","3978","3978","36%","15%","Fall 2010","$6,508","-","234951","00575200"
"Columbia Basin College","2600 N 20th Ave, Pasco, Washington 99301","www.columbiabasin.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","Suburb: Midsize","No","6489","6489","27%","16%","Fall 2010","$8,033","-","234979","00377400"
"Columbia College - Whidbey Island","1045 Midway St, Bldg 2739, Room 117, Oak Harbor, Washington 98278-1000","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Town: Distant","No","","","NA","NA","Fall 2010","NA","-","17706527","00245642"
"Columbia College-Naval Station Everett/Marysville","13910 45th Ave Northeast, Suite 802, Marysville, Washington 98271-7854","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Midsize","No","","","NA","NA","Fall 2010","NA","-","17706515","00245622"
"Cornish College of the Arts","1000 Lenora Street, Seattle, Washington 98121","www.cornish.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate","City: Large","Yes","674","674","48%","NA","Fall 2010","$34,021","-","235024","01231500"
"Cortiva Institute-Seattle","2030 South 314th Street, Federal Way, Washington 98003-5475","www.cortiva.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","150","150","74%","NA","2013-14","$20,768","Massage Therapy/Therapeutic Massage","479053","03099002"
"Cortiva Institute-Seattle","425 Pontius Ave N Ste 100, Seattle, Washington 98109","www.cortiva.com/seattle","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","142","142","92%","NA","2013-14","$18,319","Massage Therapy/Therapeutic Massage","419411","03099000"
"DigiPen Institute of Technology","9931 Willows Rd NE, Redmond, Washington 98052","www.digipen.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Small","Yes","1062","984","40%","25%","Fall 2010","$33,076","-","443410","03724300"
"Divers Institute of Technology","1341 N. Northlake Way Suite 150, Seattle, Washington 98103","www.diversinstitute.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","259","259","89%","NA","2013-14","$35,529","Diver, Professional and Instructor","235088","01148100"
"Eastern Washington University","526 5th Street, Cheney, Washington 99004-2496","www.ewu.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","Town: Fringe","Yes","12279","11217","47%","NA","Fall 2010","$12,397","-","235097","00377500"
"Edmonds Community College","20000 68th Ave W, Lynnwood, Washington 98036-5912","www.edcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","Yes","8348","8348","28%","25%","Fall 2013","$9,267","-","235103","00500100"
"Everett Community College","2000 Tower Street, Everett, Washington 98201","www.everettcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Midsize","Yes","7619","7619","38%","16%","Fall 2013","$8,423","-","235149","00377600"
"Evergreen Beauty and Barber College-Bellevue","14045 NE 20th St, Bellevue, Washington 98007","evergreenbeauty.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","46","46","77%","NA","2013-14","$14,164","Cosmetology/Cosmetologist, General","234650","02105300"
"Evergreen Beauty and Barber College-Everett","802 SE Everett Mall Way Ste A, Everett, Washington 98208","www.evergreenbeauty.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","122","122","80%","NA","2013-14","$14,913","Cosmetology/Cosmetologist, General","446260","03917300"
"Faith International University","3504 N Pearl St, Tacoma, Washington 98407-0186","www.faithseminary.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Midsize","No","588","301","80%","NA","Fall 2010","$20,712","-","443049","03689400"
"Fosbre Academy of Hair Design","111 Capitol Way N, Olympia, Washington 98501-1018","www.fosbre.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","12","12","91%","NA","2013-14","$18,374","Cosmetology, Barber/Styling, and Nail Instructor","488271","04250400"
"Gary Manuel Aveda Institute","1514 10th Ave, Seattle, Washington 98122","www.gmaveda.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","266","266","75%","NA","2013-14","$16,057","Cosmetology/Cosmetologist, General","458131","04149400"
"Gene Juarez Academy of Beauty-Federal Way","2222 So. 314 St, Federal Way, Washington 98003","www.genejuarezacademy.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","199","199","63%","NA","2013-14","$12,131","Cosmetology/Cosmetologist, General","407708","02203301"
"Gene Juarez Academy of Beauty-Mountlake Terrace","6007- A 244th Street SW, Mountlake Terrace, Washington 98043","www.genejuarezacademy.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","164","164","67%","NA","2013-14","$12,791","Cosmetology/Cosmetologist, General","235583","02203300"
"Glen Dow Academy of Hair Design","W 309 Riverside Ave, Spokane, Washington 99201","www.glendow.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","88","88","72%","NA","2013-14","$10,124","Cosmetology/Cosmetologist, General","235307","00973900"
"Golden Gate University-Seattle","1424 4th Avenue, Suite 410, Seattle, Washington 98101-2218","www.ggu.edu/","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Large","","","","NA","NA","Fall 2010","NA","-","11508305","00120522"
"Gonzaga University","E 502 Boone Ave, Spokane, Washington 99258-0001","www.gonzaga.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","7567","5183","84%","NA","Fall 2010","$33,586","-","235316","00377800"
"Grays Harbor College","1620 Edward P Smith Drive, Aberdeen, Washington 98520-7599","www.ghc.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Rural: Fringe","No","1973","1973","37%","8%","Fall 2010","$7,267","-","235334","00377900"
"Green River College","12401 SE 320th St, Auburn, Washington 98092-3622","www.greenriver.edu/","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Small","No","8050","8050","36%","18%","Fall 2010","$8,902","-","235343","00378000"
"Heritage University","3240 Fort Rd, Toppenish, Washington 98948","www.heritage.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Rural: Fringe","No","1124","808","17%","21%","Fall 2010","$10,139","-","235422","00377700"
"Highline College","2400 S 240th St, Des Moines, Washington 98198-9800","www.highline.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","6750","6750","33%","21%","Fall 2010","$7,746","-","235431","00378100"
"Inland Massage Institute","775 E. Holland Ave Suite 110, Spokane, Washington 99218-1257","www.inlandmassage.com/School.htm","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","37","37","83%","NA","2013-14","$27,638","-","451635","04132800"
"International Air and Hospitality Academy","2901 E Mill Plain Blvd, Vancouver, Washington 98661","www.aha.edu/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","Yes","85","85","84%","NA","2013-14","$11,936","Air Transportation, Other","235501","02222900"
"International Beauty Education Center","12832 West Sunset Highway, Airway Heights, Washington 99001-0000","ibec.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","23","23","56%","NA","2013-14","$10,943","Nail Technician/Specialist and Manicurist","488378","04252900"
"Lake Washington Institute of Technology","11605 132nd Ave NE, Kirkland, Washington 98034-8506","www.lwtech.edu/","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","3652","3652","28%","9%","Fall 2010","$6,824","-","235699","00537300"
"Le Cordon Bleu College of Culinary Arts-Seattle","360 Corporate Dr North, Tukwila, Washington 98188","www.chefs.edu/seattle","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","215","215","53%","NA","Fall 2013","NA","-","452045","02569304"
"Lower Columbia College","1600 Maple Street, Longview, Washington 98632-0310","https://lowercolumbia.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","2787","2787","38%","15%","Fall 2013","$7,330","-","235750","00378200"
"Montessori Education Institute of the Pacific Northwest","19102 North Creek Parkway, Bothell, Washington 98011-8005","www.meipn.org","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","30","30","NA","NA","Fall 2013","NA","Montessori Teacher Education","484303","04179400"
"Moody Bible Institute-Spokane","611 E Indiana Ave, Spokane, Washington 99207-4308","www.moody.edu/spokane/","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","14736902","00172707"
"North Seattle College","9600 College Way North, Seattle, Washington 98103-3599","www.northseattle.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Large","No","6266","6266","25%","27%","Fall 2010","$5,430","-","236072","00970400"
"Northwest College of Art & Design","16301 Creative Dr NE, Poulsbo, Washington 98370","www.ncad.edu","4-year, Private for-profit","Bachelor's degree","Rural: Fringe","No","98","98","63%","NA","Fall 2010","$16,516","-","377546","02602100"
"Northwest HVAC/R Training Center","204 E. Nora Ave, Spokane, Washington 99207","www.inwhvac.org","< 2-year, Private not-for-profit","One but less than two years certificate","City: Midsize","No","46","46","76%","NA","2013-14","$9,561","Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician","434362","03283300"
"Northwest Indian College","2522 Kwina Rd, Bellingham, Washington 98226-9217","www.nwic.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","Rural: Fringe","Yes","579","579","23%","13%","Fall 2010","$3,642","-","380377","02180000"
"Northwest School of Wooden Boat Building","42 N Water St, Port Hadlock, Washington 98339","www.nwswb.edu","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree","Rural: Fringe","No","39","39","77%","NA","Fall 2013","$24,086","-","458140","04155000"
"Northwest University","5520 108th Ave NE, Kirkland, Washington 98083-0579","www.northwestu.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","Yes","1226","938","56%","NA","Fall 2010","$21,536","-","236133","00378300"
"Northwest University-College of Adult and Professional Studies","5520 108th Ave NE, Kirkland, Washington 98033","www.northwestu.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","966","882","NA","NA","Fall 2010","$14,284","-","487603","00378300"
"Olympic College","1600 Chester Ave, Bremerton, Washington 98337-1699","www.olympic.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","Yes","6527","6527","27%","15%","Fall 2010","$5,684","-","236188","00378400"
"Pacific Lutheran University","12180 Park Ave South, Tacoma, Washington 98447-0003","www.plu.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","3070","2781","71%","NA","Fall 2010","$25,219","-","236230","00378500"
"Pacific Northwest University of Health Sciences","200 University Parkway, Yakima, Washington 98901","https://www.pnwu.edu","4-year, Private not-for-profit","Doctor's degree - professional practice","Suburb: Midsize","No","568","","NA","NA","Fall 2010","NA","-","455406","04130500"
"Paroba College of Cosmetology","9930 Evergreen Way, Building Y, Everett, Washington 98203","www.paroba.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","141","141","78%","NA","2013-14","$15,699","Aesthetician/Esthetician and Skin Care Specialist","235158","02184200"
"Paul Mitchell the School-Richland","71 Gage Blvd., Richland, Washington 99352","paulmitchell.edu/richland","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","158","158","67%","NA","2013-14","$15,171","Cosmetology/Cosmetologist, General","234924","03065000"
"Paul Mitchell the School-Spokane","15303 East Sprague Avenue, Suite C, Spokane Valley, Washington 99037-5041","paulmitchell.edu/spokane/","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Small","No","166","166","59%","NA","Fall 2013","$13,975","Cosmetology/Cosmetologist, General","462071","04191900"
"Peninsula College","1502 E Lauridsen Blvd, Port Angeles, Washington 98362","www.pencol.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Remote","No","2173","2173","29%","11%","Fall 2010","$7,149","-","236258","00378600"
"Perry Technical Institute","2011 W Washington Ave., Yakima, Washington 98903-1296","www.perrytech.edu/","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","837","837","81%","NA","Fall 2013","$19,870","Instrumentation Technology/Technician","236212","00938700"
"Pierce College-Fort Steilacoom","9401 Farwest Dr SW, Lakewood, Washington 98498-1999","www.pierce.ctc.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","Yes","6068","6068","20%","38%","Fall 2010","$6,338","-","235237","00500000"
"Pierce College-Puyallup","1601 39th Ave SE, Puyallup, Washington 98374-2222","www.pierce.ctc.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","4094","4094","29%","46%","Fall 2013","$9,445","-","439145","00500003"
"Pima Medical Institute-Renton","555 South Renton Village Pl-Ste 400, Renton, Washington 98057","pmi.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","689","689","74%","NA","Fall 2013","$19,717","Medical/Clinical Assistant","449074","02217110"
"Pima Medical Institute-Seattle","9709 Third Ave NE Suite 400, Seattle, Washington 98115","pmi.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","607","607","78%","NA","Fall 2013","$19,180","Medical/Clinical Assistant","368629","02217105"
"Pinchot University","220 Second Avenue South Suite 400, Seattle, Washington 98104-2617","www.presidio.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree","City: Large","No","45","","NA","NA","Fall 2010","NA","-","458159","04161200"
"Professional Beauty School","2105 W Lincoln Ave #2, Yakima, Washington 98902","professionalbeautyschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","17","17","93%","NA","2013-14","$3,948","Cosmetology/Cosmetologist, General","413343","02236800"
"Renton Technical College","3000 NE Fourth St, Renton, Washington 98056-4123","www.rtc.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Midsize","No","3587","3587","61%","9%","Fall 2010","$6,338","-","236382","01043400"
"Saint Martin's University","5000 Abbey Way SE, Lacey, Washington 98503-7500","https://www.stmartin.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Suburb: Midsize","Yes","1586","1282","55%","33%","Fall 2010","$21,605","-","236452","00379400"
"Sanford-Brown College-Seattle","645 Andover Park West, Tukwila, Washington 98188-0000","www.sanfordbrown.edu/Seattle","4-year, Private for-profit","Associate's degree|Bachelor's degree","Suburb: Large","No","86","86","27%","NA","Fall 2010","NA","-","446808","03031406"
"Seattle Central College","1701 Broadway Avenue, Seattle, Washington 98122","www.seattlecentral.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Large","No","6705","6705","23%","28%","Fall 2010","$4,967","-","236513","00378700"
"Seattle Film Institute","3210 16th Avenue W, Seattle, Washington 98119-1707","https://www.sfi.edu/#fronttable","4-year, Private for-profit","Two but less than 4 years certificate|Bachelor's degree|Master's degree","City: Large","No","71","49","100%","NA","Fall 2010","$20,372","-","488448","04258000"
"Seattle Institute of Oriental Medicine","444 NE Ravenna Blvd-Ste 208, Seattle, Washington 98115-6467","www.siom.edu","4-year, Private for-profit","Master's degree|Doctor's degree - professional practice","City: Large","No","22","","NA","NA","Fall 2010","NA","-","439914","03280300"
"Seattle Pacific University","3307 3rd Ave W, Seattle, Washington 98119-1997","www.spu.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","City: Large","Yes","4061","3095","71%","NA","Fall 2010","$29,174","-","236577","00378800"
"Seattle University","900 Broadway, Seattle, Washington 98122-4340","www.seattleu.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","7487","4657","75%","NA","Fall 2010","$35,627","-","236595","00379000"
"Seattle Vocational Institute","2120 S Jackson, Seattle, Washington 98144-2219","svi.seattlecolleges.edu/","< 2-year, Public","Less than one year certificate|One but less than two years certificate","City: Large","No","221","221","62%","15%","2013-14","$2,899","-","381529","00378703"
"Shoreline Community College","16101 Greenwood Ave N, Shoreline, Washington 98133-5696","www.shoreline.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","5805","5805","42%","19%","Fall 2013","$7,757","-","236610","00379100"
"Skagit Valley College","2405 E. College Way, Mount Vernon, Washington 98273","www.skagit.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","Yes","5086","5086","19%","17%","Fall 2010","$8,159","-","236638","00379200"
"South Puget Sound Community College","2011 Mottman Rd SW, Olympia, Washington 98512-6292","www.spscc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","4861","4861","34%","17%","Fall 2013","$7,184","-","236656","00537200"
"South Seattle College","6000 16th Ave SW, Seattle, Washington 98106-1499","southseattle.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Large","No","6346","6346","39%","23%","Fall 2010","$7,221","-","236504","00970600"
"Spokane Community College","1810 North Greene Street, Spokane, Washington 99217-5399","www.scc.spokane.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","10100","10100","25%","16%","Fall 2013","$4,147","-","236692","00379300"
"Spokane Falls Community College","3410 W Fort George Wright Dr, Spokane, Washington 99224-5288","www.spokanefalls.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Midsize","No","5639","5639","23%","24%","Fall 2010","$5,831","-","236708","00954400"
"Studio Beauty School","10001 E Sprague Ave, Spokane Valley, Washington 99206","www.studiobeautyschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","52","52","NA","NA","2013-14","$13,474","Cosmetology/Cosmetologist, General","485476","04231000"
"Stylemaster College of Hair Design","1224 Commerce Ave., Longview, Washington 98632-3027","stylemasters.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","78","78","84%","NA","2013-14","$6,280","Cosmetology/Cosmetologist, General","236744","02202200"
"Summit Salon Academy","3702 S Fife Street Ste B102, Tacoma, Washington 98409","www.summitsalonacademy.edu","2-year, Private for-profit","Less than one year certificate|Two but less than 4 years certificate","City: Midsize","No","123","123","78%","NA","Fall 2013","$15,371","Cosmetology/Cosmetologist, General","459550","04170100"
"Sunnyside Beauty Academy","440 Barnard Blvd Ste 2, Sunnyside, Washington 98944","sunnysidebeautyacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","8","8","93%","NA","2013-14","$4,028","Cosmetology/Cosmetologist, General","451644","04120000"
"Tacoma Community College","6501 S 19th St, Tacoma, Washington 98466-6100","www.tacomacc.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","6699","6699","27%","20%","Fall 2010","$6,358","-","236753","00379600"
"The Art Institute of Seattle","2323 Elliott Ave, Seattle, Washington 98121-1622","www.artinstitutes.edu/seattle","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","Yes","965","965","27%","NA","Fall 2010","$25,213","-","234492","02291300"
"The Evergreen State College","2700 Evergreen Pkwy NW, Olympia, Washington 98505-0001","www.evergreen.edu","4-year, Public","Bachelor's degree|Master's degree","Suburb: Midsize","Yes","4089","3787","56%","NA","Fall 2010","$13,367","-","235167","00815500"
"The Seattle School of Theology & Psychology","2501 Elliott Avenue, Seattle, Washington 98121","www.theseattleschool.edu","4-year, Private not-for-profit","Master's degree","City: Large","No","300","","NA","NA","Fall 2010","NA","-","441131","03466400"
